ID RA DEC x y thresh flux flag
S74 10.104840747062312 41.718829527550625 24.477091186849012 125.61846645242923 200.0 5066.76220703125 0.0
S75 10.105335408401247 41.72011125805055 16.282110133966217 97.1105072201042 200.0 37825.83984375 1.0
S76 10.105928781795658 41.7195852878824 6.425364150071492 108.79997390197393 200.0 38766.07421875 1.0
S77 10.10382149213161 41.72143757434968 41.42941085726469 67.63357558764966 200.0 55793.9765625 1.0
S78 10.104673222561043 41.72067920035007 27.281493565277117 84.48839148038498 200.0 36697.953125 1.0
S79 10.105043590601618 41.719741675656 21.121514056727978 105.33236319520024 200.0 20276.201171875 1.0
S80 10.104848851831498 41.71939866544405 24.349797273310983 112.96221649081431 200.0 24381.09375 1.0
S81 10.106257899837 41.71896272853818 0.9538599426106763 122.64031304007119 200.0 22146.66015625 3.0
S82 10.105814225172658 41.7191731970974 8.321651446160654 117.96511940040004 200.0 18498.705078125 1.0
S83 10.104385300439153 41.7187163121818 32.0361540638445 128.14117852355815 200.0 9566.349609375 0.0
S84 10.104763194490733 41.71843591789867 25.7594739900916 134.37220015496393 200.0 6230.41845703125 0.0
S85 10.105819421992566 41.71827307667088 8.22369743041335 137.98141679046014 200.0 4130.96240234375 0.0
S86 10.106226894578594 41.718296010323186 1.4598252012111972 137.46676308131333 200.0 7084.75439453125 2.0
S87 10.105265380029218 41.71804051824043 17.41798119283896 143.15921273696807 200.0 3443.9677734375 0.0
S88 10.105587387459638 41.717806645838756 12.06951544260253 148.3562794412059 200.0 3215.935791015625 0.0
S89 10.106219846027125 41.71737166601712 1.5647368994307451 158.02187700137995 200.0 4854.15771484375 2.0
S90 10.080485580887864 41.64703631997435 428.3142380760207 1722.329876322233 200.0 17653.587890625 0.0
S91 10.099163606241284 41.63725049345825 117.79957493802117 1939.7857683058774 200.0 18352.91796875 0.0
S92 10.10606495650778 41.636509212249976 3.0810149603645254 1956.1954420523489 200.0 5249.0009765625 2.0
S93 10.102265851361413 41.63578163086236 66.21874183968491 1972.4171269794645 200.0 3157.374755859375 1.0
S94 10.101848497241527 41.63546119087316 73.15200443763644 1979.54734695802 200.0 3087.539794921875 0.0
S95 10.103162124141566 41.635226363857974 51.31442309327477 1984.7551397690372 200.0 4473.92578125 0.0
S96 10.104260212266334 41.63519070008469 33.06183177351724 1985.536122933545 200.0 4048.538330078125 0.0
S97 10.10115580601678 41.634886886297366 84.6589351974073 1992.3257296930399 200.0 2665.0146484375 0.0
